WDJname,GaiaEDR3,Pwd,amax,MassH,e_MassH,MassHe,e_MassHe,Massmix,e_Massmix,rgeo,Radius (pc),Radius (m),Mass (kg)
WDJ003328.62-025855.45,2.53E+18,0.994001,0.919762,0.759129,2.99E-01,0.700461,0.301575,0.613497,0.28472,170.1606,0.1565072,4.83E+15,1.44E+30
WDJ003254.55+334631.02,3.65E+17,0.9939,0.545933,0.759272,1.77E-01,0.69943,0.183981,0.611166,0.162291,155.4467,0.0848635,2.62E+15,1.44E+30
WDJ003303.14+563835.27,4.19E+17,0.979135,1.496242,0.75956,4.44E-01,0.699085,0.420805,0.617793,0.483506,395.9809,0.592483,1.83E+16,1.44E+30
WDJ003219.79-483810.36,4.98E+18,0.995652,0.194104,0.759641,7.28E-02,0.666277,0.074114,0.595802,0.087196,165.1224,0.0320509,9.89E+14,1.44E+30
WDJ004252.67+335533.11,3.62E+17,0.999344,0.393484,0.759703,2.46E-01,0.830614,0.21634,0.834036,0.214637,479.1161,0.1885245,5.82E+15,1.44E+30
WDJ004658.88-442231.08,4.98E+18,0.988293,0.96788,0.75976,3.85E-01,0.695071,0.366834,0.59695,0.355262,293.0961,0.2836818,8.75E+15,1.44E+30
WDJ003614.13+500348.49,3.92E+17,0.995316,0.82213,0.759791,2.15E-01,0.695897,0.232111,,,172.4706,0.1417932,4.38E+15,1.44E+30
WDJ002732.23-374836.91,5.00E+18,0.989086,1.200135,0.759793,4.08E-01,0.705762,0.402899,0.616357,0.388993,261.9793,0.3144105,9.70E+15,1.44E+30
WDJ003153.52+080247.27,2.75E+18,0.992267,1.478909,0.760101,3.49E-01,0.699672,0.35964,,,182.7303,0.2702413,8.34E+15,1.44E+30
WDJ003452.02-635045.21,4.90E+18,0.999077,0.236114,0.760173,1.35E-01,0.765459,0.205118,0.767998,0.210211,260.2651,0.0614522,1.90E+15,1.44E+30
WDJ003858.39+272741.34,2.81E+18,0.993425,0.511775,0.760518,2.23E-01,0.700966,0.229548,0.609368,0.194886,163.4794,0.0836647,2.58E+15,1.44E+30
WDJ003043.27+282620.30,2.86E+18,0.995194,0.978656,0.760605,2.59E-01,0.680851,0.264349,0.663039,0.296407,376.3911,0.3683573,1.14E+16,1.44E+30
WDJ003526.64-414557.51,4.99E+18,0.995409,0.961899,0.760961,3.58E-01,0.69588,0.383855,0.68854,0.40949,577.8839,0.5558659,1.72E+16,1.44E+30
WDJ004923.49+704630.87,5.36E+17,0.985844,0.577273,0.761027,2.56E-01,0.686884,0.292339,0.676831,0.325452,324.2534,0.1871827,5.78E+15,1.44E+30
WDJ003419.62+683936.24,5.30E+17,0.997474,0.249497,0.761227,1.71E-01,0.717299,0.230379,0.717258,0.233371,251.3375,0.0627079,1.94E+15,1.44E+30
WDJ004204.66+021559.43,2.55E+18,0.998419,0.656472,0.761329,4.73E-01,0.851723,0.416237,0.855017,0.417416,699.3492,0.4591032,1.42E+16,1.44E+30
WDJ002812.17-025249.20,2.54E+18,0.996561,1.310831,0.761371,2.14E-01,0.698778,0.23182,,,160.8981,0.2109102,6.51E+15,1.44E+30
WDJ003140.19-272111.06,2.32E+18,0.992996,0.442985,0.76141,1.90E-01,0.674579,0.18699,0.582225,0.177174,187.066,0.0828674,2.56E+15,1.44E+30
WDJ003710.34-234920.17,2.35E+18,0.994282,0.304816,0.761523,8.01E-02,0.703915,0.083419,0.615496,0.082704,101.5659,0.0309589,9.55E+14,1.44E+30
WDJ004005.59-340712.05,5.01E+18,0.999053,0.3084,0.762097,1.38E-01,0.751501,0.190433,0.751822,0.194077,250.1276,0.0771394,2.38E+15,1.44E+30
WDJ005015.36+345957.08,3.64E+17,0.998537,0.817148,0.762475,2.83E-01,0.68855,0.283586,,,146.3906,0.1196228,3.69E+15,1.44E+30
WDJ003222.30-151147.65,2.37E+18,0.998028,1.028032,0.762734,2.32E-01,0.689484,0.250771,,,114.423,0.1176305,3.63E+15,1.44E+30
WDJ002622.98-642409.31,4.90E+18,0.994622,1.196011,0.763116,3.96E-01,0.695858,0.407378,,,209.929,0.2510774,7.75E+15,1.44E+30
WDJ004728.14-342535.69,5.01E+18,0.998142,0.567313,0.7634,2.63E-01,0.696985,0.292075,0.695226,0.300153,360.5406,0.2045394,6.31E+15,1.44E+30
WDJ002535.44+374554.58,3.79E+17,0.987418,0.914527,0.764038,3.70E-01,0.677455,0.345604,0.579196,0.336322,309.7464,0.2832714,8.74E+15,1.44E+30
WDJ004253.07+420533.99,3.81E+17,0.993394,0.438426,0.764064,1.57E-01,0.704586,0.171281,0.617535,0.168282,136.6286,0.0599015,1.85E+15,1.44E+30
WDJ004636.84-240034.38,2.35E+18,0.999949,1.014464,0.764164,2.76E-01,0.696415,0.255797,,,100.1045,0.1015524,3.13E+15,1.45E+30
WDJ004403.44-082611.39,2.52E+18,0.998492,0.330795,0.764176,8.58E-02,0.719463,0.108503,0.718333,0.111855,206.495,0.0683075,2.11E+15,1.45E+30
WDJ004523.00-434230.36,4.98E+18,0.995835,0.175648,0.76419,4.96E-02,0.698744,0.054009,,,76.35642,0.0134119,4.14E+14,1.45E+30
WDJ003830.20-121553.03,2.38E+18,0.998522,0.715351,0.764297,3.39E-01,0.748651,0.451186,0.751038,0.474452,419.0265,0.299751,9.25E+15,1.45E+30
WDJ003758.34+504448.06,4.16E+17,0.995498,0.74091,0.764447,2.73E-01,0.707371,0.285124,0.705097,0.29273,449.8504,0.3332986,1.03E+16,1.45E+30
WDJ003059.41-675828.19,4.70E+18,0.999165,0.146782,0.764475,7.59E-02,0.790734,0.128923,0.793542,0.129309,200.9491,0.0294957,9.10E+14,1.45E+30
WDJ004458.17+431023.41,3.87E+17,0.991735,0.965424,0.764505,4.63E-01,0.734186,0.507949,0.733777,0.510244,1064.454,1.0276494,3.17E+16,1.45E+30
WDJ003342.65-063915.49,2.53E+18,0.985732,0.9978,0.76466,3.85E-01,0.655442,0.364874,0.583226,0.43322,349.6566,0.3488873,1.08E+16,1.45E+30
WDJ002813.86+083309.72,2.75E+18,0.990523,0.934916,0.76483,3.58E-01,0.710363,0.343718,0.615541,0.325073,223.2011,0.2086742,6.44E+15,1.45E+30
WDJ004238.67-102633.11,2.38E+18,0.999013,0.310893,0.764851,1.65E-01,0.850553,0.151299,0.854315,0.149932,414.9418,0.1290025,3.98E+15,1.45E+30
WDJ004619.62+383617.32,3.68E+17,0.993943,0.749549,0.764852,3.41E-01,0.708464,0.345386,0.620917,0.33423,210.6375,0.1578831,4.87E+15,1.45E+30
WDJ004142.48+030158.55,2.55E+18,0.999157,0.556167,0.764856,2.28E-01,0.849036,0.212124,0.853421,0.212143,475.8722,0.2646644,8.17E+15,1.45E+30
WDJ004720.53+522340.91,4.17E+17,0.998718,0.417319,0.765455,3.57E-01,0.833074,0.342543,0.837299,0.34216,805.4951,0.3361484,1.04E+16,1.45E+30
WDJ004412.30+451447.64,3.88E+17,0.989796,1.124094,0.76546,4.28E-01,0.699856,0.441796,,,214.4856,0.241102,7.44E+15,1.45E+30
WDJ002951.25+194128.48,2.80E+18,0.987742,0.861114,0.765513,3.84E-01,0.699371,0.353895,0.609088,0.394635,287.1401,0.2472604,7.63E+15,1.45E+30
WDJ004137.09-781108.75,4.64E+18,0.999316,0.577631,0.765746,3.38E-01,,,,,550.02,0.3177086,9.80E+15,1.45E+30
WDJ003901.38-092421.84,2.43E+18,0.994352,0.821749,0.765772,2.57E-01,0.663756,0.239711,0.598642,0.27359,290.3148,0.2385659,7.36E+15,1.45E+30
WDJ003019.02+573733.27,4.22E+17,0.992796,0.107397,0.765794,2.67E-02,0.69956,0.026404,0.601039,0.026652,72.06416,0.0077395,2.39E+14,1.45E+30
WDJ004134.00+360613.91,3.66E+17,0.981185,1.065885,0.765987,4.58E-01,0.713606,0.438153,0.64281,0.527029,450.2242,0.4798871,1.48E+16,1.45E+30
WDJ003102.11+160711.68,2.78E+18,0.997195,0.540155,0.766169,1.27E-01,0.696944,0.137909,,,104.8069,0.056612,1.75E+15,1.45E+30
WDJ004049.25+085215.50,2.75E+18,0.991645,1.322641,0.766278,3.97E-01,0.71439,0.39336,0.626855,0.392716,241.5012,0.3194193,9.86E+15,1.45E+30
WDJ004348.89+512253.95,4.15E+17,0.993614,0.220663,0.766943,7.16E-02,0.709619,0.076,0.622321,0.077432,94.4931,0.0208511,6.43E+14,1.45E+30
WDJ003654.52+131356.61,2.78E+18,0.98997,0.944036,0.766945,3.06E-01,0.689136,0.304519,0.662966,0.352637,368.6205,0.347991,1.07E+16,1.45E+30
WDJ002555.28-294046.28,2.32E+18,0.992147,1.146481,0.767149,4.50E-01,0.713461,0.464112,0.625175,0.472638,217.6401,0.2495202,7.70E+15,1.45E+30
WDJ002946.97+200227.67,2.80E+18,0.99482,0.239007,0.767263,5.24E-02,0.71072,0.055261,0.623021,0.056267,81.8383,0.0195599,6.04E+14,1.45E+30
WDJ003008.40-324401.95,2.32E+18,0.994364,0.563669,0.767276,1.65E-01,0.677837,0.17037,0.607819,0.176622,228.29,0.12868,3.97E+15,1.45E+30
WDJ003357.74-275701.25,2.32E+18,0.990804,0.822681,0.767397,3.44E-01,0.700879,0.325529,0.603437,0.309729,246.794,0.2030327,6.27E+15,1.45E+30
WDJ003054.05+001115.72,2.54E+18,0.978056,2.204184,0.767468,4.82E-01,0.707565,0.479953,0.618201,0.471662,324.6899,0.7156757,2.21E+16,1.45E+30
WDJ003849.51+260734.44,2.81E+18,0.997916,0.478509,0.767616,1.42E-01,0.691096,0.1813,0.684195,0.19946,236.2934,0.1130685,3.49E+15,1.45E+30
WDJ003728.25+135826.00,2.78E+18,0.990736,1.188028,0.767847,4.20E-01,0.734709,0.411078,0.637851,0.406145,295.0582,0.3505374,1.08E+16,1.45E+30
WDJ003428.80+104246.34,2.75E+18,0.994055,0.648085,0.767848,2.20E-01,0.703993,0.257644,0.697129,0.275051,309.2556,0.2004239,6.18E+15,1.45E+30
WDJ002955.05+503523.69,3.92E+17,0.998109,0.305152,0.767924,1.52E-01,0.718402,0.190681,0.718397,0.19117,300.2285,0.0916153,2.83E+15,1.45E+30
WDJ004254.39+763737.73,5.39E+17,0.98769,0.492949,0.767929,2.93E-01,0.659541,0.276851,0.597126,0.341827,271.2656,0.1337201,4.13E+15,1.45E+30
WDJ004241.30+792251.28,5.65E+17,0.995801,0.620705,0.768047,2.17E-01,0.67169,0.246147,0.656132,0.282941,306.8734,0.1904778,5.88E+15,1.45E+30
WDJ002532.62-030745.64,2.54E+18,0.999659,1.647614,0.768189,2.09E-01,0.694633,0.213659,,,111.9962,0.1845263,5.69E+15,1.45E+30
WDJ003926.29-734222.30,4.69E+18,0.998746,0.542812,0.768745,3.79E-01,0.895013,0.462152,0.895436,0.483698,518.5058,0.2814512,8.69E+15,1.45E+30
WDJ004913.08+024147.55,2.55E+18,0.988131,1.407419,0.76878,4.08E-01,0.699896,0.415443,0.672639,0.48494,449.646,0.6328401,1.95E+16,1.45E+30
WDJ004548.23-414018.21,4.99E+18,0.992768,0.323559,0.768919,1.72E-01,0.686121,0.169671,0.587598,0.148059,187.4376,0.0606471,1.87E+15,1.45E+30
WDJ004158.18-545601.73,4.92E+18,0.997355,0.212057,0.769017,5.82E-02,0.697943,0.064011,,,69.77186,0.0147956,4.57E+14,1.45E+30
WDJ003533.42+580417.67,4.25E+17,0.999081,0.316984,0.769113,1.90E-01,0.819065,0.17054,0.823434,0.170079,395.3604,0.1253229,3.87E+15,1.45E+30
WDJ002749.58-081944.51,2.43E+18,0.994113,0.63068,0.769305,2.85E-01,0.724081,0.330035,0.722379,0.338313,344.5332,0.2172902,6.71E+15,1.45E+30
WDJ002655.18-175745.71,2.37E+18,0.995039,1.883956,0.76952,3.59E-01,0.696917,0.350085,,,136.0438,0.2563005,7.91E+15,1.46E+30
WDJ004830.32+001752.87,2.54E+18,0.995674,0.28207,0.769859,7.15E-02,0.683491,0.071882,0.612982,0.086085,135.2053,0.0381374,1.18E+15,1.46E+30
WDJ003915.30+444319.51,3.88E+17,0.978097,0.72375,0.770007,4.06E-01,0.671886,0.385903,0.594124,0.443691,395.6227,0.2863319,8.84E+15,1.46E+30
WDJ003210.16-595044.58,4.91E+18,0.9986,0.285788,0.770015,3.04E-01,0.86109,0.271206,0.8649,0.268444,603.8171,0.1725637,5.33E+15,1.46E+30
WDJ004722.33+640233.78,5.24E+17,0.994361,0.32945,0.770178,1.23E-01,0.677998,0.12069,0.596366,0.137104,210.5919,0.0693795,2.14E+15,1.46E+30
WDJ003649.82+261503.17,2.81E+18,0.994081,0.82086,0.770231,3.80E-01,0.717548,0.388579,0.629117,0.388099,177.8669,0.1460038,4.51E+15,1.46E+30
WDJ003918.51-182929.08,2.36E+18,0.993225,0.644121,0.77032,2.15E-01,0.679283,0.211366,0.585422,0.195467,220.9527,0.1423203,4.39E+15,1.46E+30
WDJ003902.48+293222.16,2.86E+18,0.972638,1.206475,0.770515,4.71E-01,0.682349,0.462444,,,417.8714,0.5041513,1.56E+16,1.46E+30
WDJ002543.71+613531.83,4.30E+17,0.978448,2.778872,0.77053,4.59E-01,0.706147,0.477069,,,256.4221,0.7125632,2.20E+16,1.46E+30
WDJ003640.02+534912.16,4.18E+17,0.991585,1.146996,0.770532,3.36E-01,0.711494,0.32501,0.620633,0.303232,234.8419,0.2693627,8.31E+15,1.46E+30
WDJ002834.07-674818.10,4.70E+18,0.996747,1.046878,0.770925,4.72E-01,,,,,648.1852,0.6785707,2.09E+16,1.46E+30
WDJ004945.04+720039.87,5.37E+17,0.977197,1.215026,0.771179,4.59E-01,0.702817,0.432528,0.604738,0.451614,320.3797,0.3892696,1.20E+16,1.46E+30
WDJ002644.27+300517.22,2.86E+18,0.998142,0.352206,0.771459,1.17E-01,0.730077,0.146791,0.729094,0.150764,247.0901,0.0870266,2.69E+15,1.46E+30
WDJ003210.09+143455.62,2.78E+18,0.996387,0.338036,0.771519,7.58E-02,0.708477,0.083646,,,95.79015,0.0323805,9.99E+14,1.46E+30
WDJ004926.70-021453.50,2.53E+18,0.994197,0.621899,0.771876,1.92E-01,0.662748,0.192511,0.586611,0.195198,227.9714,0.1417752,4.38E+15,1.46E+30
WDJ003257.47+110430.60,2.75E+18,0.970673,1.051113,0.772049,6.08E-01,,,,,491.0195,0.5161169,1.59E+16,1.46E+30
WDJ002741.14-152513.90,2.37E+18,0.998936,0.630216,0.772055,2.54E-01,0.796296,0.381165,0.801334,0.389857,337.6292,0.2127793,6.57E+15,1.46E+30
WDJ004647.88+680411.45,5.30E+17,0.997996,0.305137,0.772105,1.07E-01,0.728329,0.132846,0.727517,0.135143,245.2045,0.074821,2.31E+15,1.46E+30
WDJ004225.89-250746.08,2.35E+18,0.992527,0.635063,0.772285,2.45E-01,0.713989,0.248045,0.61769,0.231494,209.5646,0.1330867,4.11E+15,1.46E+30
WDJ002820.29-732658.40,4.69E+18,0.995044,0.520844,0.772375,1.44E-01,0.6709,0.142014,0.594187,0.144633,237.3449,0.1236197,3.82E+15,1.46E+30
WDJ004031.73-661532.59,4.71E+18,0.996077,0.311692,0.772412,9.71E-02,0.705507,0.106098,,,93.33332,0.0290912,8.98E+14,1.46E+30
WDJ004630.00+275717.59,2.81E+18,0.992993,0.891463,0.77268,3.24E-01,0.716972,0.309867,0.62872,0.298143,219.1166,0.1953343,6.03E+15,1.46E+30
WDJ004617.22+342511.55,3.62E+17,0.9952,0.357805,0.772691,1.61E-01,0.67365,0.16499,0.612737,0.184385,223.4871,0.0799648,2.47E+15,1.46E+30
WDJ004334.31-041403.60,2.53E+18,0.991636,0.454352,0.772843,1.14E-01,0.714121,0.116154,0.616851,0.114073,137.5776,0.0625087,1.93E+15,1.46E+30
WDJ004638.27-370724.69,5.00E+18,0.998032,0.507376,0.773053,1.89E-01,0.690965,0.23096,0.684411,0.23447,326.3232,0.1655685,5.11E+15,1.46E+30
WDJ003242.79+075108.03,2.75E+18,0.994796,0.80359,0.773143,2.22E-01,0.713463,0.244043,0.62753,0.213007,153.4581,0.1233174,3.81E+15,1.46E+30
WDJ004355.67+490524.80,3.91E+17,0.992394,0.423084,0.773252,1.82E-01,0.713431,0.183687,0.61649,0.172181,196.6124,0.0831836,2.57E+15,1.46E+30
WDJ003041.78-005302.95,2.54E+18,0.996556,0.735685,0.77331,2.41E-01,0.701415,0.270243,0.693977,0.28902,373.8058,0.2750033,8.49E+15,1.46E+30
WDJ003423.90-770555.31,4.64E+18,0.994673,0.361525,0.773646,1.13E-01,0.716687,0.122967,0.629166,0.123116,122.0772,0.044134,1.36E+15,1.46E+30
WDJ003840.98+373734.72,3.68E+17,0.978097,1.081322,0.773698,4.45E-01,0.693369,0.425854,0.597707,0.446973,360.5793,0.3899023,1.20E+16,1.46E+30
WDJ005018.04+054137.05,2.55E+18,0.989803,0.958101,0.7737,3.08E-01,0.685223,0.278908,0.590345,0.278119,265.4069,0.2542866,7.85E+15,1.46E+30
WDJ004601.68+833227.47,5.73E+17,0.972945,1.185777,0.773902,4.35E-01,0.691919,0.468436,,,489.0171,0.5798651,1.79E+16,1.46E+30
WDJ004330.65+513449.86,4.15E+17,0.99544,0.387743,0.773941,1.65E-01,0.683621,0.183215,0.655084,0.213918,268.3677,0.1040577,3.21E+15,1.46E+30
WDJ003311.74-281137.81,2.32E+18,0.993348,0.441545,0.773965,2.14E-01,0.69055,0.204345,0.595754,0.196137,202.8007,0.0895456,2.76E+15,1.46E+30
WDJ003247.40-555138.94,4.92E+18,0.995162,0.542006,0.774124,1.99E-01,0.713248,0.219652,,,165.5642,0.0897368,2.77E+15,1.46E+30
WDJ004042.44-765943.63,4.64E+18,0.997392,1.113881,0.774195,2.72E-01,0.700501,0.275321,,,137.7323,0.1534174,4.73E+15,1.46E+30
WDJ004728.46-090147.20,2.52E+18,0.986387,1.198698,0.774268,4.60E-01,0.705814,0.421494,0.620611,0.515956,308.0883,0.3693048,1.14E+16,1.46E+30
WDJ003911.12-473415.88,4.98E+18,0.984163,1.12337,0.774283,4.63E-01,0.71968,0.457038,0.625342,0.450879,358.5453,0.4027789,1.24E+16,1.46E+30
WDJ002853.18-361025.98,5.00E+18,0.996583,0.211051,0.774316,5.30E-02,0.710439,0.058621,,,68.28487,0.0144116,4.45E+14,1.46E+30
WDJ002643.01+443729.10,3.89E+17,0.990282,0.757489,0.774487,3.94E-01,0.708537,0.421902,0.694999,0.479922,549.0023,0.4158632,1.28E+16,1.46E+30
WDJ002527.27-151207.23,2.37E+18,0.986357,1.300825,0.774818,4.48E-01,0.676272,0.450954,0.636866,0.503631,459.032,0.5971202,1.84E+16,1.47E+30
WDJ003251.72+463957.85,3.89E+17,0.992186,1.493518,0.774867,3.87E-01,0.712709,0.398549,,,233.5653,0.3488339,1.08E+16,1.47E+30
WDJ003159.27+650032.56,5.27E+17,0.997145,0.265524,0.775029,6.67E-02,0.701846,0.07806,0.683061,0.092703,181.5196,0.0481978,1.49E+15,1.47E+30
WDJ003227.69-452438.23,4.98E+18,0.988348,1.100092,0.775061,4.82E-01,0.724078,0.480563,0.635513,0.471897,280.7856,0.30889,9.53E+15,1.47E+30
WDJ004843.76+133328.90,2.78E+18,0.996362,0.412978,0.77512,1.64E-01,0.721382,0.177604,0.676724,0.216234,155.4416,0.064194,1.98E+15,1.47E+30
WDJ004310.80-202422.73,2.35E+18,0.99761,0.685043,0.77528,1.37E-01,0.706762,0.150414,,,102.9602,0.0705322,2.18E+15,1.47E+30
WDJ003811.20-705257.55,4.69E+18,0.996262,0.803153,0.77536,2.37E-01,0.710912,0.259178,,,167.5111,0.1345371,4.15E+15,1.47E+30
WDJ002801.73+065517.47,2.75E+18,0.974226,1.396411,0.775423,5.03E-01,0.739222,0.50798,,,512.0342,0.7150099,2.21E+16,1.47E+30
WDJ003528.73-625904.32,4.90E+18,0.993418,0.293966,0.775497,1.16E-01,0.703357,0.115315,0.607997,0.121938,170.9732,0.0502603,1.55E+15,1.47E+30
WDJ003258.63+252651.01,2.81E+18,0.994258,1.108674,0.775602,4.42E-01,0.72838,0.514119,0.728909,0.53707,576.4147,0.6390559,1.97E+16,1.47E+30
WDJ003845.57-480108.00,4.98E+18,0.993824,0.590008,0.77566,2.44E-01,0.720714,0.253959,0.632006,0.222095,225.6027,0.1331074,4.11E+15,1.47E+30
WDJ004627.96+410825.66,3.69E+17,0.996658,0.46599,0.775664,1.60E-01,0.710391,0.175476,,,123.0952,0.0573611,1.77E+15,1.47E+30
WDJ004416.73-252146.12,2.34E+18,0.997504,0.302794,0.775745,1.05E-01,0.682122,0.118817,0.658577,0.140097,204.7177,0.0619873,1.91E+15,1.47E+30
WDJ002626.21-632954.46,4.90E+18,0.996615,0.23955,0.775772,9.43E-02,0.67573,0.101,0.634509,0.118981,189.84,0.0454762,1.40E+15,1.47E+30
WDJ004243.40+074101.02,2.56E+18,0.995507,0.72623,0.775772,2.10E-01,0.715871,0.230821,,,157.5322,0.1144046,3.53E+15,1.47E+30
WDJ003008.13+552010.50,4.21E+17,0.995382,0.880016,0.775797,4.67E-01,,,,,1737.922,1.5293989,4.72E+16,1.47E+30
WDJ004852.41+275024.21,2.81E+18,0.993013,1.250457,0.775819,4.01E-01,0.718634,0.414589,0.632253,0.404869,218.9941,0.2738426,8.45E+15,1.47E+30
WDJ004402.55+591952.30,4.25E+17,0.996523,0.267593,0.77672,8.98E-02,0.706541,0.109323,0.694374,0.124392,230.7124,0.061737,1.91E+15,1.47E+30
WDJ004956.81-334857.17,5.01E+18,0.998807,0.534558,0.777085,2.32E-01,0.766117,0.303494,0.767832,0.309302,348.817,0.1864629,5.75E+15,1.47E+30
WDJ003740.03+384253.67,3.69E+17,0.998835,0.143838,0.777139,5.49E-02,0.761386,0.071178,0.761333,0.071448,169.4256,0.0243698,7.52E+14,1.47E+30
WDJ003145.50+563736.05,4.22E+17,0.997178,0.425848,0.777146,2.34E-01,0.75702,0.329645,0.758981,0.337327,373.0452,0.1588606,4.90E+15,1.47E+30
WDJ003916.93+495733.35,4.15E+17,0.997737,0.388177,0.777401,1.39E-01,0.7205,0.167697,0.719518,0.171277,279.1106,0.1083443,3.34E+15,1.47E+30
WDJ004416.24+123548.10,2.78E+18,0.994465,1.190992,0.777463,2.92E-01,0.716924,0.297937,,,183.7347,0.2188265,6.75E+15,1.47E+30
WDJ004121.68+024249.36,2.55E+18,0.999464,0.44082,0.777639,1.91E-01,0.815021,0.215112,0.818459,0.216265,350.422,0.154473,4.77E+15,1.47E+30
WDJ004714.91+614802.78,4.27E+17,0.991899,0.498176,0.777941,2.04E-01,0.718388,0.205601,0.620582,0.188307,221.7446,0.1104678,3.41E+15,1.47E+30
WDJ003934.15+422106.23,3.82E+17,0.998443,0.887267,0.778312,4.51E-01,0.850747,0.428395,0.854767,0.428706,842.1582,0.7472191,2.31E+16,1.47E+30
WDJ004520.46+111902.54,2.77E+18,0.995598,1.028262,0.778845,2.28E-01,0.720359,0.248817,0.634129,0.218528,178.152,0.1831869,5.65E+15,1.47E+30
WDJ004055.82+432018.18,3.87E+17,0.993338,1.031554,0.779001,3.63E-01,0.713758,0.370115,,,212.3463,0.2190466,6.76E+15,1.47E+30
WDJ003225.51+632359.34,4.31E+17,0.983161,2.61608,0.779267,4.21E-01,0.71484,0.432991,,,241.981,0.6330411,1.95E+16,1.47E+30
WDJ003037.52+164829.90,2.79E+18,0.987486,1.14745,0.779272,3.72E-01,0.715078,0.389646,0.698212,0.445301,467.5312,0.5364685,1.66E+16,1.47E+30
WDJ004928.31+102815.57,2.58E+18,0.92284,2.188122,0.779447,6.73E-01,,,,,487.694,1.0671331,3.29E+16,1.47E+30
WDJ004443.29-091847.08,2.52E+18,0.991907,1.043487,0.779452,3.33E-01,0.72063,0.315355,0.626617,0.297229,247.6145,0.2583824,7.97E+15,1.47E+30
WDJ002746.77+241206.22,2.81E+18,0.999376,0.50209,0.779516,2.79E-01,0.84478,0.266849,0.848417,0.26697,493.0162,0.2475385,7.64E+15,1.47E+30
WDJ003541.97+200938.48,2.80E+18,1,0.216515,0.779866,3.23E-02,0.706716,0.03321,,,45.57411,0.0098675,3.05E+14,1.47E+30
WDJ002905.58-135407.75,2.38E+18,0.993142,0.906208,0.780227,2.83E-01,0.674789,0.254472,0.588502,0.268392,246.0911,0.2230097,6.88E+15,1.48E+30
WDJ003213.21-265050.68,2.35E+18,0.999217,0.634398,0.780254,3.68E-01,0.85675,0.378807,0.86016,0.379375,480.7777,0.3050044,9.41E+15,1.48E+30
WDJ004840.51+560917.24,4.24E+17,0.998669,1.087557,0.780261,2.56E-01,0.704755,0.251171,,,142.5075,0.154985,4.78E+15,1.48E+30
WDJ004641.78+195440.51,2.80E+18,0.996645,0.275348,0.780355,9.40E-02,0.677388,0.102411,0.639711,0.120637,181.3911,0.0499457,1.54E+15,1.48E+30
WDJ003527.10+703410.44,5.36E+17,0.993756,0.386992,0.780387,3.76E-01,,,,,544.9211,0.2108801,6.51E+15,1.48E+30
WDJ004747.52+062311.16,2.56E+18,0.98467,1.389468,0.780504,4.03E-01,0.701485,0.37757,0.620903,0.42604,416.6677,0.5789462,1.79E+16,1.48E+30
WDJ004851.98+364433.37,3.67E+17,0.992035,0.39289,0.780769,1.52E-01,0.714058,0.152323,0.616547,0.149843,152.9585,0.0600958,1.85E+15,1.48E+30
WDJ005004.29+243635.82,2.80E+18,0.998904,0.944272,0.780975,2.70E-01,0.70548,0.28607,,,106.6596,0.1007157,3.11E+15,1.48E+30
WDJ004513.89+142248.16,2.78E+18,0.994412,0.3751,0.781053,9.76E-02,0.724205,0.102138,0.636794,0.101712,121.981,0.0457551,1.41E+15,1.48E+30
WDJ002752.80-120710.05,2.42E+18,0.999882,0.886255,0.781151,1.30E-01,0.713971,0.130458,,,78.53419,0.0696013,2.15E+15,1.48E+30
WDJ003329.97+440724.75,3.88E+17,0.975229,0.930601,0.78137,4.59E-01,0.747824,0.421691,0.656211,0.476016,396.3222,0.3688178,1.14E+16,1.48E+30
WDJ003855.75+591447.01,4.25E+17,0.99428,0.244738,0.781383,8.07E-02,0.724635,0.083807,0.635484,0.08096,112.1346,0.0274436,8.47E+14,1.48E+30
WDJ004111.72+295313.79,2.86E+18,0.997364,0.355986,0.781428,1.06E-01,0.711998,0.131138,0.700628,0.148916,192.5454,0.0685435,2.12E+15,1.48E+30
WDJ002556.24-254923.27,2.32E+18,0.991393,1.586807,0.781453,4.40E-01,0.71515,0.459753,,,192.8346,0.3059911,9.44E+15,1.48E+30
WDJ002544.14+491749.14,3.94E+17,0.992818,0.846678,0.781641,3.39E-01,0.712452,0.365417,0.703899,0.394293,534.5147,0.4525618,1.40E+16,1.48E+30
WDJ004959.33+474903.54,3.90E+17,0.998964,0.328308,0.78169,1.82E-01,0.838985,0.243418,0.840906,0.245762,312.0362,0.102444,3.16E+15,1.48E+30
WDJ004435.98+261303.29,2.81E+18,0.997787,1.156404,0.781726,3.33E-01,0.716008,0.338057,,,163.5747,0.1891584,5.84E+15,1.48E+30
WDJ002749.17+085242.88,2.75E+18,0.990057,1.226669,0.78178,4.57E-01,0.727027,0.464448,0.63915,0.480562,223.8724,0.2746172,8.47E+15,1.48E+30
WDJ003713.80-482933.64,4.97E+18,0.999067,0.580022,0.781851,3.67E-01,0.843737,0.429785,0.845333,0.435927,648.1251,0.3759268,1.16E+16,1.48E+30
WDJ002958.11+515342.23,4.16E+17,0.994151,0.318661,0.781956,1.21E-01,0.694821,0.11774,0.60444,0.129115,182.6842,0.0582143,1.80E+15,1.48E+30
WDJ002545.53+300654.99,2.86E+18,0.998841,0.674001,0.781979,4.12E-01,,,,,641.0328,0.4320567,1.33E+16,1.48E+30
WDJ002606.35+371143.46,3.79E+17,0.990839,1.627004,0.782137,4.47E-01,0.700722,0.466199,,,185.3582,0.3015784,9.31E+15,1.48E+30
